community_area,service_request_type,total_requests,avg_response_time,community_area_name,total_population,income_estimate,pct_black,pct_hispanic,pct_white,pct_asian,requests_per_1000_by_type
61,Tobacco - General Complaint,5,340.0272777777778,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.12241999853096
61,Tobacco - Sale to Minors Complaint,7,440.3161904761905,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.171387997943344
61,Traffic Signal Out Complaint,775,374.10577777777775,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,18.975099772298805
61,Tree Debris Clean-Up Request,819,352.4895414462081,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,20.05239575937125
61,Tree Emergency,585,63.463021842355175,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,14.323139828122322
61,Tree Planting Request,119,4981.41065359477,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,2.913595965036848
61,Tree Removal Inspection,542,3884.1487376998766,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,13.270327840756066
61,Tree Trim Request (NO LONGER BEING ACCEPTED),1726,20.416167117291103,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,42.259383492887395
61,Vacant/Abandoned Building Complaint,304,1008.4436540570176,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,7.443135910682369
61,Vehicle Parked in Bike Lane Complaint,5,0.00016666666666666666,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.12241999853096
61,Viaduct Light Out Complaint,24,2493.181678240741,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.5876159929486081
61,Vicious Animal Complaint,237,12.104876933895921,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,5.802707930367505
61,Wage Complaint,15,3914.7192962962963,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.36725999559288003
61,Water Lead Test Kit Request,48,1243.1300231481482,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,1.1752319858972162
61,Water Lead Test Visit Request,16,1325.9872222222223,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.39174399529907206
61,Water On Street Complaint,231,412.8131734006734,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,5.655803932130353
61,Water Quality Concern,8,2869.3158680555557,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.19587199764953603
61,Water in Basement Complaint,152,153.79076023391815,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,3.7215679553411847
61,Weed Removal Request,560,338.7006200396825,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,13.711039835467522
61,Wire Basket Request,22,844.9232702020203,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,0.5386479935362241
61,Yard Waste Pick-Up Request,118,378.63232580037663,NEW CITY,40843,64743.877780274095,20.679186151849766,66.86825159758098,30.7445584310653,2.4263643708836278,2.8891119653306565
62,311 INFORMATION ONLY CALL,223,7.224713502740408e-05,WEST ELSDON,18201,85200.75282308657,0.7032580627438053,81.20982363606394,42.854788198450635,3.7800120872479535,12.252074061864732
62,Abandoned Vehicle Complaint,1243,306.7778749888263,WEST ELSDON,18201,85200.75282308657,0.7032580627438053,81.20982363606394,42.854788198450635,3.7800120872479535,68.29295093676171
62,Alley Light Out Complaint,136,213.9561846405229,WEST ELSDON,18201,85200.75282308657,0.7032580627438053,81.20982363606394,42.854788198450635,3.7800120872479535,7.472116916652931
62,Alley Pothole Complaint,99,1640.5951964085298,WEST ELSDON,18201,85200.75282308657,0.7032580627438053,81.20982363606394,42.854788198450635,3.7800120872479535,5.439261579034119
